Postcode,PostcodeNS,LSOA11,MSOA11,WardCodeONSNSPL,WardNameONSNSPL,ConstituencyCodeONSNSPL,ConstituencyNameONSNSPL,CCG,WardCodeCurrent,WardNameCurrent,ConstituencyCodeCurrent,ConstituencyNameCurrent,Latitude,Longitude,DateOfTermination
LS29 8NZ,LS298NZ,E01010698,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926941,-1.812044,
LS29 8PA,LS298PA,E01010699,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926999,-1.79849,
LS29 8PB,LS298PB,E01010699,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927859,-1.804093,
LS29 8PD,LS298PD,E01010699,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927417,-1.801077,
LS29 8PE,LS298PE,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926402,-1.80134,
LS29 8PF,LS298PF,E01010699,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927656,-1.798548,
LS29 8PG,LS298PG,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926373,-1.799924,
LS29 8PH,LS298PH,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926396,-1.797533,
LS29 8PJ,LS298PJ,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926821,-1.79589,
LS29 8PL,LS298PL,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925601,-1.797297,
LS29 8PN,LS298PN,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924905,-1.798256,
LS29 8PP,LS298PP,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923781,-1.797698,
LS29 8PQ,LS298PQ,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926434,-1.798645,
LS29 8PR,LS298PR,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923439,-1.820084,
LS29 8PS,LS298PS,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923419,-1.796451,
LS29 8PT,LS298PT,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923648,-1.799267,
LS29 8PU,LS298PU,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92238,-1.809643,
LS29 8PW,LS298PW,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923647,-1.798399,
LS29 8PX,LS298PX,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.921848,-1.797312,
LS29 8PY,LS298PY,E01010699,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927027,-1.798977,199706
LS29 8PZ,LS298PZ,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924367,-1.798959,199112
LS29 8QA,LS298QA,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92363,-1.809942,
LS29 8QB,LS298QB,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923821,-1.81122,
LS29 8QD,LS298QD,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92326,-1.809426,
LS29 8QE,LS298QE,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923063,-1.809914,
LS29 8QF,LS298QF,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924246,-1.807411,
LS29 8QG,LS298QG,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.922879,-1.806671,
LS29 8QH,LS298QH,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924748,-1.801028,
LS29 8QJ,LS298QJ,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923763,-1.803332,
LS29 8QL,LS298QL,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923324,-1.80437,
LS29 8QN,LS298QN,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92222,-1.805182,
LS29 8QP,LS298QP,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923062,-1.803153,
LS29 8QQ,LS298QQ,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924158,-1.803163,
LS29 8QR,LS298QR,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923877,-1.801748,
LS29 8QS,LS298QS,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925003,-1.802915,
LS29 8QT,LS298QT,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925467,-1.800888,
LS29 8QU,LS298QU,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.922673,-1.801724,
LS29 8QW,LS298QW,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.922246,-1.804284,
LS29 8QX,LS298QX,E01010698,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924014,-1.819975,
LS29 8QY,LS298QY,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.922842,-1.800687,
LS29 8QZ,LS298QZ,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.921799,-1.800464,
LS29 8RA,LS298RA,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92271,-1.802713,199806
LS29 8RB,LS298RB,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.922526,-1.810876,
LS29 8RD,LS298RD,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920964,-1.806452,
LS29 8RE,LS298RE,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.919701,-1.803595,199706
LS29 8RF,LS298RF,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.918438,-1.800754,
LS29 8RG,LS298RG,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920636,-1.815376,
LS29 8RH,LS298RH,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920085,-1.813094,
LS29 8RJ,LS298RJ,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920631,-1.811859,
LS29 8RL,LS298RL,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920572,-1.808661,
LS29 8RN,LS298RN,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920275,-1.802664,
LS29 8RP,LS298RP,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.919312,-1.807617,
LS29 8RQ,LS298RQ,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.919715,-1.812365,
LS29 8RR,LS298RR,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.919723,-1.80844,
LS29 8RS,LS298RS,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.918958,-1.80538,
LS29 8RT,LS298RT,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920164,-1.800898,
LS29 8RU,LS298RU,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.921496,-1.802292,
LS29 8RW,LS298RW,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.919538,-1.803002,
LS29 8RX,LS298RX,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920033,-1.797716,
LS29 8RY,LS298RY,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.921071,-1.795123,
LS29 8RZ,LS298RZ,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920658,-1.795368,
LS29 8SA,LS298SA,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.921881,-1.795652,
LS29 8SB,LS298SB,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.91956,-1.794734,
LS29 8SD,LS298SD,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.922791,-1.796942,
LS29 8SE,LS298SE,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923378,-1.798705,
LS29 8SF,LS298SF,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.921949,-1.798819,
LS29 8SG,LS298SG,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920708,-1.809727,
LS29 8SH,LS298SH,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.922926,-1.820162,
LS29 8SJ,LS298SJ,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.921435,-1.805463,
LS29 8SL,LS298SL,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920992,-1.807137,
LS29 8SN,LS298SN,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923953,-1.815605,
LS29 8SP,LS298SP,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923502,-1.820282,199507
LS29 8SQ,LS298SQ,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92128,-1.796751,
LS29 8SR,LS298SR,E01010698,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924032,-1.820051,
LS29 8SS,LS298SS,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923374,-1.818957,
LS29 8ST,LS298ST,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923912,-1.818057,
LS29 8SU,LS298SU,E01010698,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923371,-1.816993,
LS29 8SW,LS298SW,E01010698,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924003,-1.819092,
LS29 8SX,LS298SX,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920386,-1.816108,
LS29 8SY,LS298SY,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92304,-1.817665,
LS29 8SZ,LS298SZ,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.922152,-1.819069,
LS29 8TA,LS298TA,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.922092,-1.817748,
LS29 8TB,LS298TB,E01010698,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923927,-1.816458,
LS29 8TD,LS298TD,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.922221,-1.811486,
LS29 8TE,LS298TE,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923591,-1.813886,
LS29 8TF,LS298TF,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923839,-1.813736,
LS29 8TG,LS298TG,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923204,-1.813674,
LS29 8TH,LS298TH,E01010698,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923558,-1.816048,
LS29 8TJ,LS298TJ,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923061,-1.816175,
LS29 8TL,LS298TL,E01010698,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.922912,-1.816721,
LS29 8TN,LS298TN,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.922301,-1.816967,
LS29 8TP,LS298TP,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.921697,-1.815721,199112
LS29 8TQ,LS298TQ,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923305,-1.814801,
LS29 8TR,LS298TR,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920999,-1.813733,
LS29 8TS,LS298TS,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92199,-1.813071,
LS29 8TT,LS298TT,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.921652,-1.809722,
LS29 8TU,LS298TU,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.921942,-1.805549,
LS29 8TW,LS298TW,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.921789,-1.816817,
LS29 8TX,LS298TX,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.922612,-1.808393,
LS29 8TY,LS298TY,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92171,-1.818158,
LS29 8TZ,LS298TZ,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923439,-1.820084,
LS29 8UA,LS298UA,E01010698,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924251,-1.816395,
LS29 8UB,LS298UB,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.921364,-1.805677,
LS29 8UD,LS298UD,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920254,-1.812073,
LS29 8UE,LS298UE,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920408,-1.812865,
LS29 8UF,LS298UF,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920191,-1.812409,
LS29 8UG,LS298UG,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925774,-1.813252,
LS29 8UH,LS298UH,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200303
LS29 8UJ,LS298UJ,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200301
LS29 8UL,LS298UL,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200512
LS29 8UN,LS298UN,E01010698,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92928,-1.807875,
LS29 8UP,LS298UP,E01010699,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.928007,-1.804394,
LS29 8UQ,LS298UQ,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200806
LS29 8UR,LS298UR,E01010699,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92806,-1.803861,
LS29 8US,LS298US,E01010699,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.928239,-1.803464,
LS29 8UT,LS298UT,E01010699,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.928283,-1.802976,
LS29 8UU,LS298UU,E01010698,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924859,-1.816472,
LS29 8UW,LS298UW,E01010698,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925064,-1.815207,
LS29 8UX,LS298UX,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920236,-1.814376,
LS29 8WA,LS298WA,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200308
LS29 8WB,LS298WB,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200210
LS29 8WD,LS298WD,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200407
LS29 8WE,LS298WE,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200303
LS29 8WF,LS298WF,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200405
LS29 8WG,LS298WG,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200609
LS29 8WH,LS298WH,E01010698,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925232,-1.814034,
LS29 8WR,LS298WR,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200508
LS29 8WS,LS298WS,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200507
LS29 8WT,LS298WT,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200401
LS29 8WU,LS298WU,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200311
LS29 8WW,LS298WW,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200604
LS29 8WX,LS298WX,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200602
LS29 8WY,LS298WY,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200308
LS29 8WZ,LS298WZ,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200902
LS29 8XA,LS298XA,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.919895,-1.812684,199405
LS29 8XB,LS298XB,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.919895,-1.812684,199507
LS29 8XD,LS298XD,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200507
LS29 8XE,LS298XE,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.919895,-1.812684,199612
LS29 8XF,LS298XF,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.919895,-1.812684,199612
LS29 8XG,LS298XG,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200109
LS29 8XH,LS298XH,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200711
LS29 8XJ,LS298XJ,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,199706
LS29 8XL,LS298XL,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200407
LS29 8XN,LS298XN,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200602
LS29 8XP,LS298XP,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925301,-1.809432,200102
LS29 8XQ,LS298XQ,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200601
LS29 8XR,LS298XR,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200108
LS29 8XS,LS298XS,E01010699,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925318,-1.808853,199906
LS29 8XT,LS298XT,E01010699,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925318,-1.808868,199806
LS29 8XU,LS298XU,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,201008
LS29 8XW,LS298XW,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.919895,-1.812684,199606
LS29 8XX,LS298XX,E01010699,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925318,-1.808853,199806
LS29 8XY,LS298XY,E01010699,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925318,-1.808853,199806
LS29 8XZ,LS298XZ,E01010699,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925318,-1.808853,199812
LS29 8YA,LS298YA,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923439,-1.820084,201902
LS29 8YB,LS298YB,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.919895,-1.812684,199212
LS29 8YD,LS298YD,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200701
LS29 8YE,LS298YE,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925301,-1.809432,200103
LS29 8YF,LS298YF,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.919895,-1.812684,199912
LS29 8YG,LS298YG,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.919895,-1.812684,199906
LS29 8YH,LS298YH,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925301,-1.809432,200104
LS29 8YJ,LS298YJ,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925301,-1.809432,200107
LS29 8YL,LS298YL,E01010696,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925301,-1.809432,200107
LS29 8YN,LS298YN,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200109
LS29 8YP,LS298YP,E01010691,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.919895,-1.812684,200009
